Dex Number,Pokemon Name,Primary Type,Secondary Type,Rarity,Sky,Time,Weather,Biomes,Anti-Biomes,Structures,Anti-Structures,Base Blocks,Nearby Blocks,Moon Phase,Anti-Moon Phase,Presets,Generation,Labels,Egg Groups,Weight,Context,Spawn ID,Species Archive,Original Spawn Archive,Original Species Archive
#0669,Flabebe Flower=White,Fairy,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Fairy,9.0,Grounded,flabebe-white-7,generation6/flabebe.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0669,Flabebe Flower=Yellow,Fairy,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Yellow_Flowers",Gen 6,,Fairy,9.0,Grounded,flabebe-yellow-2,generation6/flabebe.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0669,Flabebe Flower=Yellow,Fairy,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Fairy,9.0,Grounded,flabebe-yellow-7,generation6/flabebe.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0136,Flareon,Fire,-----,Ultra-Rare,8 - 15,Any,Any,Sandy,,,,,,,,Natural,Gen 1,,Field,1.0,Grounded,flareon-1,generation1/flareon.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0136,Flareon,Fire,-----,Uncommon,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Urban",Gen 1,,Field,0.025,Grounded,flareon-2,generation1/flareon.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0136,Flareon,Fire,-----,Uncommon,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Village",Gen 1,,Field,0.025,Grounded,flareon-3,generation1/flareon.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0136,Flareon,Fire,-----,Uncommon,CANNOT SEE,Any,Any,Overworld,,,,,,,,Mansion,Gen 1,,Field,0.125,Grounded,flareon-4,generation1/flareon.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0662,Fletchinder,Fire,Flying,Common,8 - 15,Day,Any,"Forest, Sky, Taiga",,,,,,,,"Natural, Treetop",Gen 6,,Flying,0.54,Grounded,fletchinder-1,generation6/fletchinder.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0662,Fletchinder,Fire,Flying,Common,Any,Any,Any,"Nether: Forest, Nether: Fungus",Nether: Warped,,,,,,,"Natural, Treetop",Gen 6,,Flying,0.54,Grounded,fletchinder-3,generation6/fletchinder.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0661,Fletchling,Normal,Flying,Common,8 - 15,Day,Any,"Forest, Sky, Taiga",,,,,,,,"Natural, Treetop",Gen 6,,Flying,5.4,Grounded,fletchling-1,generation6/fletchling.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0661,Fletchling,Normal,Flying,Common,Any,Any,Any,"Nether: Forest, Nether: Fungus",Nether: Warped,,,,,,,"Natural, Treetop",Gen 6,,Flying,5.4,Grounded,fletchling-3,generation6/fletchling.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0955,Flittle,Psychic,-----,Uncommon,8 - 15,Any,Any,Arid,,,,,,,,"Natural, Wild",Gen 9,,Flying,5.4,Grounded,flittle-1,generation9/flittle.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0419,Floatzel,Water,-----,Common,8 - 15,Any,Any,Freshwater,,,,,,,,"Natural, Freshwater",Gen 4,,"Water_1, Field",0.2,Grounded,floatzel-1,generation4/floatzel.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0419,Floatzel,Water,-----,Common,MUST SEE,Any,Any,Freshwater,,,,,,,,"Underwater, Freshwater",Gen 4,,"Water_1, Field",0.2,Submerged,floatzel-2,generation4/floatzel.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0419,Floatzel,Water,-----,Uncommon,8 - 15,Any,Any,Freshwater,,,,,,,,"Water_Surface, Freshwater",Gen 4,,"Water_1, Field",0.2,Surface,floatzel-3,generation4/floatzel.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0670,Floette Flower=Blue,Fairy,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Blue_Flowers",Gen 6,,Fairy,0.9,Grounded,floette-blue-4,generation6/floette.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0670,Floette Flower=Blue,Fairy,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Fairy,0.9,Grounded,floette-blue-7,generation6/floette.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0670,Floette Flower=Orange,Fairy,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Orange_Flowers",Gen 6,,Fairy,0.9,Grounded,floette-orange-3,generation6/floette.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0670,Floette Flower=Orange,Fairy,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Fairy,0.9,Grounded,floette-orange-7,generation6/floette.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0670,Floette Flower=Pink,Fairy,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Pink_Flowers",Gen 6,,Fairy,0.9,Grounded,floette-pink-6,generation6/floette.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0670,Floette Flower=Pink,Fairy,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Fairy,0.9,Grounded,floette-pink-7,generation6/floette.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0670,Floette Flower=Red,Fairy,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Red_Flowers",Gen 6,,Fairy,0.9,Grounded,floette-red-1,generation6/floette.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0670,Floette Flower=Red,Fairy,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Fairy,0.9,Grounded,floette-red-7,generation6/floette.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0670,Floette Flower=White,Fairy,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, White_Flowers",Gen 6,,Fairy,0.9,Grounded,floette-white-5,generation6/floette.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0670,Floette Flower=White,Fairy,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Fairy,0.9,Grounded,floette-white-7,generation6/floette.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0670,Floette Flower=Yellow,Fairy,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Yellow_Flowers",Gen 6,,Fairy,0.9,Grounded,floette-yellow-2,generation6/floette.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0670,Floette Flower=Yellow,Fairy,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Fairy,0.9,Grounded,floette-yellow-7,generation6/floette.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0907,Floragato,Grass,-----,Ultra-Rare,8 - 15,Any,Any,"Floral, Magical",,,,,,,,Natural,Gen 9,,"Field, Grass",0.9,Grounded,floragato-1,generation9/floragato.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0907,Floragato,Grass,-----,Ultra-Rare,Any,Any,Any,Nether: Warped,Nether: Desert,,,,,,,Natural,Gen 9,,"Field, Grass",0.9,Grounded,floragato-2,generation9/floragato.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0671,Florges Flower=Blue,Fairy,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Blue_Flowers",Gen 6,,Fairy,0.1,Grounded,florges-blue-4,generation6/florges.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0671,Florges Flower=Blue,Fairy,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Fairy,0.1,Grounded,florges-blue-7,generation6/florges.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0671,Florges Flower=Orange,Fairy,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Orange_Flowers",Gen 6,,Fairy,0.1,Grounded,florges-orange-3,generation6/florges.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0671,Florges Flower=Orange,Fairy,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Fairy,0.1,Grounded,florges-orange-7,generation6/florges.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0671,Florges Flower=Pink,Fairy,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Pink_Flowers",Gen 6,,Fairy,0.1,Grounded,florges-pink-6,generation6/florges.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0671,Florges Flower=Pink,Fairy,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Fairy,0.1,Grounded,florges-pink-7,generation6/florges.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0671,Florges Flower=Red,Fairy,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Red_Flowers",Gen 6,,Fairy,0.1,Grounded,florges-red-1,generation6/florges.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0671,Florges Flower=Red,Fairy,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Fairy,0.1,Grounded,florges-red-7,generation6/florges.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0671,Florges Flower=White,Fairy,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, White_Flowers",Gen 6,,Fairy,0.1,Grounded,florges-white-5,generation6/florges.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0671,Florges Flower=White,Fairy,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Fairy,0.1,Grounded,florges-white-7,generation6/florges.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0671,Florges Flower=Yellow,Fairy,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Yellow_Flowers",Gen 6,,Fairy,0.1,Grounded,florges-yellow-2,generation6/florges.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0671,Florges Flower=Yellow,Fairy,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Fairy,0.1,Grounded,florges-yellow-7,generation6/florges.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0987,Fluttermane,Ghost,Fairy,Ultra-Rare,Any,Any,Any,Spooky,,,,,,,,Natural,Gen 9,Paradox,Undiscovered,3.0,Grounded,fluttermane-1,generation9/fluttermane.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0987,Fluttermane,Ghost,Fairy,Ultra-Rare,Any,Any,Any,Swamp,,,,,,,,Illager_Structures,Gen 9,Paradox,Undiscovered,3.0,Grounded,fluttermane-2,generation9/fluttermane.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0330,Flygon,Ground,Dragon,Rare,8 - 15,Any,Rain,Desert,,,,,,,,"Natural, Wild",Gen 3,,"Bug, Dragon",0.1,Grounded,flygon-1,generation3/flygon.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0753,Fomantis,Grass,-----,Common,8 - 15,Any,Any,Floral,,,,,,,,"Natural, Wild",Gen 7,,Grass,9.0,Grounded,fomantis-1,generation7/fomantis.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0753,Fomantis,Grass,-----,Common,8 - 15,Any,Any,"Jungle, Tropical Island",,,,,,,,"Natural, Wild",Gen 7,,Grass,5.4,Grounded,fomantis-2,generation7/fomantis.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0753,Fomantis,Grass,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 7,,Grass,9.0,Grounded,fomantis-3,generation7/fomantis.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0590,Foongus,Grass,Poison,Common,MUST SEE,Any,Any,Mushroom,,,,,,,,,Gen 5,,Grass,4.8,Grounded,foongus-1,generation5/foongus.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0590,Foongus,Grass,Poison,Common,Any,Any,Any,Toxic Heap,,,,,,,,,Gen 5,,Grass,4.8,Grounded,foongus-2,generation5/foongus.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0205,Forretress,Bug,Steel,Common,8 - 15,Any,Any,Taiga,,,,,,,,Natural,Gen 2,,Bug,1.0,Grounded,forretress-1,generation2/forretress.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0205,Forretress Shulker,Bug,Steel,Uncommon,Any,Any,Any,End,,,,,,,,"Natural, End_City",Gen 2,,Bug,2.0,Grounded,forretress-shulker-2,generation2/forretress.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0611,Fraxure,Dragon,-----,Rare,MUST SEE,Any,Any,"Mountain, Highlands",,,,,,,,,Gen 5,,"Monster, Dragon",2,Grounded,fraxure-1,generation5/fraxure.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0996,Frigibax,Dragon,Ice,Rare,MUST SEE,Any,Any,Glacial,,,,,,,,Natural,Gen 9,,"Dragon, Mineral",5.0,Grounded,frigibax-1,generation9/frigibax.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0592,Frillish,Water,Ghost,Common,Any,Any,Any,Ocean,,,,,,,,Underwater,Gen 5,,Amorphous,5.4,Submerged,frillish-1,generation5/frillish.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0592,Frillish,Water,Ghost,Uncommon,8 - 15,Day,Any,Ocean,,,,,,,,Water_Surface,Gen 5,,Amorphous,5.4,Surface,frillish-2,generation5/frillish.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0592,Frillish,Water,Ghost,Uncommon,8 - 15,Night,Any,Ocean,,,,,,,Full Moon,Water_Surface,Gen 5,,Amorphous,5.4,Surface,frillish-3,generation5/frillish.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0592,Frillish,Water,Ghost,Common,8 - 15,Night,Any,Ocean,,,,,,Full Moon,,Water_Surface,Gen 5,,Amorphous,5.4,Surface,frillish-4,generation5/frillish.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0656,Froakie,Water,-----,Ultra-Rare,8 - 15,Any,Any,,,,,,,,,"Natural, Freshwater",Gen 6,,Water_1,9.0,Grounded,froakie-1,generation6/froakie.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0656,Froakie,Water,-----,Ultra-Rare,MUST SEE,Any,Any,,,,,,,,,"Freshwater, Underwater",Gen 6,,Water_1,9.0,Submerged,froakie-2,generation6/froakie.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0657,Frogadier,Water,-----,Ultra-Rare,8 - 15,Any,Any,,,,,,,,,"Natural, Freshwater",Gen 6,,Water_1,0.9,Grounded,frogadier-1,generation6/frogadier.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0657,Frogadier,Water,-----,Ultra-Rare,MUST SEE,Any,Any,,,,,,,,,"Freshwater, Underwater",Gen 6,,Water_1,0.9,Submerged,frogadier-2,generation6/frogadier.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0478,Froslass,Ice,Ghost,Rare,Any,Twilight,Any,Freezing,,,,,,,,Natural,Gen 4,,"Fairy, Mineral",5.0,Grounded,froslass-1,generation4/froslass.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0873,Frosmoth,Ice,Bug,Common,Any,Night,Any,Freezing,,,,,,,,Natural,Gen 8,,Bug,1.0,Grounded,frosmoth-1,generation8/frosmoth.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0909,Fuecoco,Fire,-----,Ultra-Rare,8 - 15,Any,Any,Badlands,,,,,,,,Natural,Gen 9,,Field,9.0,Grounded,fuecoco-1,generation9/fuecoco.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0909,Fuecoco,Fire,-----,Ultra-Rare,Any,Any,Any,Nether: Wasteland,,,,,,,,Natural,Gen 9,,Field,9.0,Grounded,fuecoco-2,generation9/fuecoco.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0162,Furret,Normal,-----,Common,8 - 15,Any,Any,"Taiga, Temperate, Tundra",,,,,,,,Natural,Gen 2,,Field,1.0,Grounded,furret-1,generation2/furret.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0444,Gabite,Dragon,Ground,Rare,Any,Any,Any,Mountain,,,,,,,,"Natural, Wild",Gen 4,,"Monster, Dragon",0.54,Grounded,gabite-1,generation4/gabite.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0444,Gabite,Dragon,Ground,Ultra-Rare,0 - 7,Any,Any,Overworld,"Deep Dark, Mountain",,,,,,,Natural,Gen 4,,"Monster, Dragon",0.9,Grounded,gabite-2,generation4/gabite.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0475,Gallade,Psychic,Fighting,Rare,8 - 15,Any,Any,"Floral, Magical, Snowy Forest",,,,,,,,Natural,Gen 4,,"Human_Like, Amorphous",0.05,Grounded,gallade-1,generation4/gallade.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0475,Gallade,Psychic,Fighting,Rare,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Urban",Gen 4,,"Human_Like, Amorphous",0.01,Grounded,gallade-2,generation4/gallade.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0475,Gallade,Psychic,Fighting,Rare,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Village",Gen 4,,"Human_Like, Amorphous",0.01,Grounded,gallade-3,generation4/gallade.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0475,Gallade,Psychic,Fighting,Common,CANNOT SEE,Any,Any,Overworld,,,,,,,,Mansion,Gen 4,,"Human_Like, Amorphous",0.01,Grounded,gallade-4,generation4/gallade.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0596,Galvantula,Bug,Electric,Common,8 - 15,Night,Any,"Badlands, Jungle, Savanna",,,,,,,,Natural,Gen 5,,Bug,0.6,Grounded,galvantula-1,generation5/galvantula.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0596,Galvantula,Bug,Electric,Common,0 - 7,Any,Any,Overworld,Deep Dark,,,,,,,Natural,Gen 5,,Bug,0.6,Grounded,galvantula-2,generation5/galvantula.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0596,Galvantula,Bug,Electric,Common,0 - 7,Any,Any,,,,,,,,,"Webs, Natural",Gen 5,,Bug,1.0,Grounded,galvantula-3,generation5/galvantula.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0445,Garchomp,Dragon,Ground,Rare,Any,Any,Any,Mountain,,,,,,,,"Natural, Wild",Gen 4,Pseudo Legendary,"Monster, Dragon",0.06,Grounded,garchomp-1,generation4/garchomp.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0445,Garchomp,Dragon,Ground,Ultra-Rare,0 - 7,Any,Any,Overworld,"Deep Dark, Mountain",,,,,,,Natural,Gen 4,Pseudo Legendary,"Monster, Dragon",0.1,Grounded,garchomp-2,generation4/garchomp.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0282,Gardevoir,Psychic,Fairy,Rare,8 - 15,Any,Any,"Floral, Magical, Snowy Forest",,,,,,,,Natural,Gen 3,,"Human_Like, Amorphous",0.05,Grounded,gardevoir-1,generation3/gardevoir.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0282,Gardevoir,Psychic,Fairy,Rare,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Urban",Gen 3,,"Human_Like, Amorphous",0.01,Grounded,gardevoir-2,generation3/gardevoir.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0282,Gardevoir,Psychic,Fairy,Rare,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Village",Gen 3,,"Human_Like, Amorphous",0.01,Grounded,gardevoir-3,generation3/gardevoir.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0282,Gardevoir,Psychic,Fairy,Common,CANNOT SEE,Any,Any,Overworld,,,,,,,,Mansion,Gen 3,,"Human_Like, Amorphous",0.01,Grounded,gardevoir-4,generation3/gardevoir.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0934,Garganacl,Rock,-----,Common,8 - 15,Any,Any,Badlands,,,,,,,,"Natural, Wild",Gen 9,,Mineral,0.06,Grounded,garganacl-1,generation9/garganacl.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0934,Garganacl,Rock,-----,Common,Any,Any,Any,,,,,,,,,"Salt, Natural, Wild",Gen 9,,Mineral,0.1,Grounded,garganacl-2,generation9/garganacl.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0934,Garganacl,Rock,-----,Common,Any,Any,Any,Nether: Quartz,,,,,,,,,Gen 9,,Mineral,0.1,Grounded,garganacl-3,generation9/garganacl.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0092,Gastly,Ghost,Poison,Common,0 - 0,Any,Any,Overworld,Deep Dark,,,,,,,Natural,Gen 1,,Amorphous,9.0,Grounded,gastly-1,generation1/gastly.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0092,Gastly,Ghost,Poison,Uncommon,CANNOT SEE,Any,Any,Overworld,Deep Dark,,,,,,,Derelict,Gen 1,,Amorphous,5.4,Grounded,gastly-2,generation1/gastly.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0092,Gastly,Ghost,Poison,Common,8 - 15,Any,Any,Spooky,,,,,,,,Natural,Gen 1,,Amorphous,9.0,Grounded,gastly-3,generation1/gastly.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0092,Gastly,Ghost,Poison,Common,Any,Any,Any,Nether,,,,,,,,Natural,Gen 1,,Amorphous,9.0,Grounded,gastly-4,generation1/gastly.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0423,Gastrodon West=True,Water,Ground,Rare,MUST SEE,Any,Any,Beach,,,,,,,,,Gen 4,,"Water_1, Amorphous",4,Grounded,gastrodon-west,generation4/gastrodon.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0649,Genesect,Bug,Steel,Ultra-Rare,MUST SEE,Any,Any,"Peak, Mountain",,,,,,,,,Gen 5,"Mythical, Legendary",Undiscovered,3.0,Grounded,genesect-1,generation5/genesect.json,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
#0094,Gengar,Ghost,Poison,Common,0 - 0,Any,Any,Overworld,Deep Dark,,,,,,,Natural,Gen 1,,Amorphous,0.1,Grounded,gengar-1,generation1/gengar.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
#0094,Gengar,Ghost,Poison,Uncommon,CANNOT SEE,Any,Any,Overworld,Deep Dark,,,,,,,Derelict,Gen 1,,Amorphous,0.06,Grounded,gengar-2,generation1/gengar.json,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
