Dex Number,Pokemon Name,Primary Type,Secondary Type,Rarity,Sky,Time,Weather,Biomes,Anti-Biomes,Structures,Anti-Structures,Base Blocks,Nearby Blocks,Moon Phase,Anti-Moon Phase,Presets,Generation,Labels,Egg Groups,Weight,Context,Spawn ID,Spawn Archive,Species Archive
885,Dreepy,Dragon,Ghost,Rare,8 - 15,Any,Any,Coast,,,,,,,,"Natural, Freshwater",Gen 8,,"Amorphous, Dragon",9.0,Grounded,dreepy-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
885,Dreepy,Dragon,Ghost,Rare,Any,Any,Any,Overworld,Ocean,,,,,,,Water_Surface,Gen 8,,"Amorphous, Dragon",9.0,Surface,dreepy-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
426,Drifblim,Ghost,Flying,Uncommon,8 - 15,Night,Clear,Overworld,"Arid, Freezing",,,,,,,Natural,Gen 4,,Amorphous,0.6,Grounded,drifblim-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
426,Drifblim,Ghost,Flying,Common,8 - 15,Night,Clear,Sky,,,,,,,,Natural,Gen 4,,Amorphous,1.0,Grounded,drifblim-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
425,Drifloon,Ghost,Flying,Uncommon,8 - 15,Night,Clear,Overworld,"Arid, Freezing",,,,,,,Natural,Gen 4,,Amorphous,5.4,Grounded,drifloon-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
425,Drifloon,Ghost,Flying,Common,8 - 15,Night,Clear,Sky,,,,,,,,Natural,Gen 4,,Amorphous,9.0,Grounded,drifloon-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
529,Drilbur,Ground,-----,Common,CANNOT SEE,Any,Any,Overworld,Abyss,,,,,,,,Gen 5,,Field,4.5,Grounded,drilbur-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
817,Drizzile,Water,-----,Ultra-Rare,8 - 15,Any,Any,,,,,,,,,"Natural, Freshwater",Gen 8,,"Water_1, Field",0.9,Grounded,drizzile-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
817,Drizzile,Water,-----,Ultra-Rare,MUST SEE,Any,Any,,,,,,,,,"Freshwater, Underwater",Gen 8,,"Water_1, Field",0.9,Submerged,drizzile-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
96,Drowzee,Psychic,-----,Common,8 - 15,Night,Any,Overworld,Freezing,,,,,,,"Natural, Urban",Gen 1,,Human_Like,9.0,Grounded,drowzee-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
96,Drowzee,Psychic,-----,Common,8 - 15,Night,Any,Overworld,Freezing,,,,,,,"Natural, Village",Gen 1,,Human_Like,9.0,Grounded,drowzee-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
832,Dubwool,Normal,-----,Common,8 - 15,Any,Any,"Mountain, Plains",,,,,,,,Natural,Gen 8,,Field,1.0,Grounded,dubwool-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
580,Ducklett,Water,Flying,Common,MUST SEE,Day,Any,River,,,,,,,,Freshwater,Gen 5,,"Water_1, Flying",10,Surface,ducklett-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
51,Dugtrio,Ground,-----,Common,0 - 7,Any,Any,Overworld,Deep Dark,,,,,,,Natural,Gen 1,Kanto Regional,Field,1.0,Grounded,dugtrio-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
51,Dugtrio Alolan,Ground,Steel,Common,0 - 7,Any,Any,Overworld,Deep Dark,,,,,,,Natural,Gen 1,Kanto Regional,Field,1.0,Grounded,dugtrio-alolan-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
578,Duosion,Psychic,-----,Rare,MUST SEE,Day,Any,Magical,,,,,,,,Natural,Gen 5,,Amorphous,1.0,Grounded,duosion-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
884,Duraludon,Steel,Dragon,Rare,MUST SEE,Any,Any,Overworld,,,,,Iron Block,,,,Gen 8,,"Mineral, Dragon",8.06,Grounded,duraludon-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
884,Duraludon,Steel,Dragon,Rare,Any,Any,Any,Snowy Forest,,,,,,,,,Gen 8,,"Mineral, Dragon",7.5,Grounded,duraludon-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
632,Durant,Bug,Steel,Common,8 - 15,Any,Any,"Badlands, Hills",,,,,,,,Natural,Gen 5,,Bug,2.0,Grounded,durant-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
632,Durant,Bug,Steel,Common,0 - 7,Any,Any,"Badlands, Hills",,,,,,,,Natural,Gen 5,,Bug,10.0,Grounded,durant-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
632,Durant,Bug,Steel,Common,Any,Any,Any,Nether/Is Mountain,,,,,,,,Natural,Gen 5,,Bug,10.0,Grounded,durant-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
356,Dusclops,Ghost,-----,Common,8 - 15,Night,Any,Spooky,,,,,,,,Natural,Gen 3,,Amorphous,0.54,Grounded,dusclops-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
356,Dusclops,Ghost,-----,Common,8 - 15,Any,Any,Nether/Is Soul Sand,,,,,,,,Natural,Gen 3,,Amorphous,0.9,Grounded,dusclops-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
477,Dusknoir,Ghost,-----,Common,8 - 15,Night,Any,Spooky,,,,,,,,Natural,Gen 4,,Amorphous,0.06,Grounded,dusknoir-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
477,Dusknoir,Ghost,-----,Common,Any,Any,Any,Nether/Is Soul Sand,,,,,,,,Natural,Gen 4,,Amorphous,0.1,Grounded,dusknoir-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
355,Duskull,Ghost,-----,Common,8 - 15,Night,Any,Spooky,,,,,,,,Natural,Gen 3,,Amorphous,5.4,Grounded,duskull-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
355,Duskull,Ghost,-----,Common,8 - 15,Any,Any,Nether/Is Soul Sand,,,,,,,,Natural,Gen 3,,Amorphous,9.0,Grounded,duskull-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
557,Dwebble,Bug,Rock,Common,Any,Any,Any,Badlands,,,,,,,,Natural,Gen 5,,"Bug, Mineral",9.0,Grounded,dwebble-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
603,Eelektrik,Electric,-----,Rare,CANNOT SEE,Any,Any,Cave,,,,,,,,Underwater,Gen 5,,Amorphous,1.0,Submerged,eelektrik-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
603,Eelektrik,Electric,-----,Uncommon,CANNOT SEE,Any,Any,Lush,,,,,,,,Underwater,Gen 5,,Amorphous,1.0,Submerged,eelektrik-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
604,Eelektross,Electric,-----,Rare,CANNOT SEE,Any,Any,Cave,,,,,,,,Underwater,Gen 5,,Amorphous,0.1,Submerged,eelektross-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
604,Eelektross,Electric,-----,Uncommon,CANNOT SEE,Any,Any,Lush,,,,,,,,Underwater,Gen 5,,Amorphous,0.1,Submerged,eelektross-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
133,Eevee,Normal,-----,Ultra-Rare,8 - 15,Any,Any,Overworld,"Ocean, Temperate",,,,,,,Natural,Gen 1,,Field,9.0,Grounded,eevee-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
133,Eevee,Normal,-----,Rare,8 - 15,Any,Any,Temperate,,,,,,,,Natural,Gen 1,,Field,10.0,Grounded,eevee-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
133,Eevee,Normal,-----,Uncommon,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Urban",Gen 1,,Field,1.8,Grounded,eevee-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
133,Eevee,Normal,-----,Uncommon,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Village",Gen 1,,Field,1.8,Grounded,eevee-4,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
133,Eevee,Normal,-----,Uncommon,CANNOT SEE,Any,Any,Overworld,,,,,,,,Mansion,Gen 1,,Field,9.0,Grounded,eevee-5,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
875,Eiscue,Ice,-----,Common,8 - 15,Any,Any,Frozen Ocean,,,,,,,,Natural,Gen 8,,"Water_1, Field",6.0,Grounded,eiscue-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
875,Eiscue,Ice,-----,Common,8 - 15,Any,Any,Frozen Ocean,,,,,,,,Water_Surface,Gen 8,,"Water_1, Field",6.0,Surface,eiscue-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
23,Ekans Snake_Pattern=Attack,Poison,-----,Common,8 - 15,Any,Any,Arid,,,,,,,,Natural,Gen 1,,"Field, Dragon",0.27,Grounded,ekans-attack-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
23,Ekans Snake_Pattern=Classic,Poison,-----,Common,8 - 15,Any,Any,Arid,,,,,,,,Natural,Gen 1,,"Field, Dragon",4.05,Grounded,ekans-classic-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
23,Ekans Snake_Pattern=Dark,Poison,-----,Common,Any,Any,Any,Nether/Is Desert,,,,,,,,Natural,Gen 1,,"Field, Dragon",5.4,Grounded,ekans-dark-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
23,Ekans Snake_Pattern=Elusive,Poison,-----,Common,8 - 15,Any,Any,Arid,,,,,,,,Natural,Gen 1,,"Field, Dragon",0.27,Grounded,ekans-elusive-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
23,Ekans Snake_Pattern=Legacy,Poison,-----,Common,8 - 15,Any,Any,Arid,,,,,,,,Natural,Gen 1,,"Field, Dragon",0.27,Grounded,ekans-legacy-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
23,Ekans Snake_Pattern=Sound,Poison,-----,Common,8 - 15,Any,Any,Arid,,,,,,,,Natural,Gen 1,,"Field, Dragon",0.27,Grounded,ekans-sound-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
23,Ekans Snake_Pattern=Speed,Poison,-----,Common,8 - 15,Any,Any,Arid,,,,,,,,Natural,Gen 1,,"Field, Dragon",0.27,Grounded,ekans-speed-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
830,Eldegoss,Grass,-----,Common,8 - 15,Any,Clear,Floral,,,,,,,,Natural,Gen 8,,Grass,1.0,Grounded,eldegoss-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
830,Eldegoss,Grass,-----,Common,Any,Any,Clear,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 8,,Grass,1.0,Grounded,eldegoss-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
125,Electabuzz,Electric,-----,Uncommon,8 - 15,Any,Any,"Hills, Plains",,,,,,,,Natural,Gen 1,,Human_Like,0.18,Grounded,electabuzz-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
466,Electivire,Electric,-----,Uncommon,8 - 15,Any,Any,"Hills, Plains",,,,,,,,Natural,Gen 4,,Human_Like,0.02,Grounded,electivire-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
101,Electrode,Electric,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Urban",Gen 1,Kanto Regional,Mineral,0.2,Grounded,electrode-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
101,Electrode,Electric,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Village",Gen 1,Kanto Regional,Mineral,0.2,Grounded,electrode-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
101,Electrode,Electric,-----,Uncommon,8 - 15,Any,Any,Overworld,,,,,Lightning Rod,,,,Gen 1,Kanto Regional,Mineral,10.0,Grounded,electrode-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
101,Electrode Hisuian,Electric,Grass,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Urban",Gen 1,Kanto Regional,Mineral,0.2,Grounded,electrode-hisuian-4,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
101,Electrode Hisuian,Electric,Grass,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Village",Gen 1,Kanto Regional,Mineral,0.2,Grounded,electrode-hisuian-5,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
101,Electrode Hisuian,Electric,Grass,Uncommon,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Apricorns",Gen 1,Kanto Regional,Mineral,10.0,Grounded,electrode-hisuian-6,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
239,Elekid,Electric,-----,Uncommon,8 - 15,Any,Any,"Hills, Plains",,,,,,,,Natural,Gen 2,Baby,Undiscovered,1.8,Grounded,elekid-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
605,Elgyem,Psychic,-----,Uncommon,Any,Any,Any,End,,,,,,,,Natural,Gen 5,,Human_Like,9.0,Grounded,elgyem-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
605,Elgyem,Psychic,-----,Common,8 - 15,Night,Any,Overworld,,,,,Wheat,,,Natural,Gen 5,,Human_Like,9.0,Grounded,elgyem-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
605,Elgyem,Psychic,-----,Common,Any,Any,Any,Howling Constructs,,,Sempiternal Sanctums,,,,,,Gen 5,,Human_Like,5.4,Grounded,elgyem-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
500,Emboar,Fire,Fighting,Ultra-Rare,8 - 15,Any,Clear,Plains,,,,,,,,Natural,Gen 5,,Field,0.1,Grounded,emboar-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
500,Emboar,Fire,Fighting,Ultra-Rare,Any,Any,Any,"Nether/Is Crimson, Nether/Is Overgrowth",,,,,,,,Natural,Gen 5,,Field,0.1,Grounded,emboar-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
587,Emolga,Electric,Flying,Uncommon,8 - 15,Any,Any,Taiga,,,,,,,,"Natural, Treetop",Gen 5,,Field,10.0,Grounded,emolga-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
395,Empoleon,Water,Steel,Ultra-Rare,8 - 15,Any,Any,Frozen Ocean,,,,,,,,Natural,Gen 4,,"Water_1, Field",0.1,Grounded,empoleon-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
395,Empoleon,Water,Steel,Ultra-Rare,MUST SEE,Any,Any,Frozen Ocean,,,,,,,,Underwater,Gen 4,,"Water_1, Field",0.1,Submerged,empoleon-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
956,Espathra,Psychic,-----,Uncommon,8 - 15,Any,Any,Arid,,,,,,,,"Natural, Wild",Gen 9,,Flying,0.6,Grounded,espathra-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
196,Espeon,Psychic,-----,Ultra-Rare,8 - 15,Any,Any,Hills,,,,,,,,Natural,Gen 2,,Field,1.0,Grounded,espeon-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
196,Espeon,Psychic,-----,Uncommon,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Urban",Gen 2,,Field,0.025,Grounded,espeon-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
196,Espeon,Psychic,-----,Uncommon,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Village",Gen 2,,Field,0.025,Grounded,espeon-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
196,Espeon,Psychic,-----,Uncommon,CANNOT SEE,Any,Any,Overworld,,,,,,,,Mansion,Gen 2,,Field,0.125,Grounded,espeon-4,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
677,Espurr,Psychic,-----,Uncommon,Any,Any,Any,End,,,,,,,,Natural,Gen 6,,Field,8.0,Grounded,espurr-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation6
890,Eternatus,Poison,Dragon,Ultra-Rare,Any,Any,Any,End,,,,,,,,"Natural, Wild",Gen 8,Legendary,Undiscovered,1.0,Grounded,eternatus-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
530,Excadrill,Ground,Steel,Common,CANNOT SEE,Any,Any,Overworld,Abyss,,,,,,,,Gen 5,,Field,0.91,Grounded,excadrill-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
102,Exeggcute,Grass,Psychic,Common,8 - 15,Any,Any,Jungle,,,,,,,,Natural,Gen 1,,Grass,1.8,Grounded,exeggcute-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
102,Exeggcute Region_Bias=Alola,Grass,Psychic,Uncommon,8 - 15,Any,Any,"Beach, Tropical Island",Freezing,,,,,,,Natural,Gen 1,,Grass,9.0,Grounded,exeggcute-alola-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
103,Exeggutor,Grass,Psychic,Common,8 - 15,Any,Any,Jungle,,,,,,,,Natural,Gen 1,Kanto Regional,Grass,0.2,Grounded,exeggutor-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
103,Exeggutor Alolan,Grass,Dragon,Uncommon,8 - 15,Any,Any,"Beach, Tropical Island",Freezing,,,,,,,Natural,Gen 1,Kanto Regional,Grass,1.0,Grounded,exeggutor-alolan-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
295,Exploud,Normal,-----,Uncommon,0 - 7,Any,Any,Deep Dark,,,,,,,,Natural,Gen 3,,"Monster, Field",0.1,Grounded,exploud-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
295,Exploud,Normal,-----,Common,0 - 7,Any,Any,Overworld,Deep Dark,,,,,,,Natural,Gen 3,,"Monster, Field",0.02,Grounded,exploud-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
870,Falinks,Fighting,-----,Uncommon,8 - 15,Any,Any,Badlands,,,,,,,,Natural,Gen 8,,"Fairy, Mineral",2.0,Grounded,falinks-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
870,Falinks,Fighting,-----,Uncommon,Any,Any,Any,Nether,,,,,,,,"Natural, Nether_Structures",Gen 8,,"Fairy, Mineral",100.0,Grounded,falinks-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
83,Farfetchd,Normal,Flying,Common,8 - 15,Any,Any,Overworld,,,,,Medicinal Leek,,,"Natural, Treetop, Wild",Gen 1,Kanto Regional,"Flying, Field",10.0,Grounded,farfetchd-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
83,Farfetchd Galarian,Fighting,-----,Rare,8 - 15,Any,Any,Forest,,,,,,,,"Natural, Wild",Gen 1,Kanto Regional,"Flying, Field",9.0,Grounded,farfetchd-galarian-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
22,Fearow,Normal,Flying,Common,8 - 15,Day,Any,"Badlands, Savanna, Sky",,,,,,,,"Natural, Treetop",Gen 1,,Flying,1.0,Grounded,fearow-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
349,Feebas,Water,-----,Rare,MUST SEE,Any,Any,,,,,,,,,"Freshwater, Underwater",Gen 3,,"Water_1, Dragon",5,Submerged,feebas-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
653,Fennekin,Fire,-----,Ultra-Rare,8 - 15,Any,Any,Desert,,,,,,,,Natural,Gen 6,,Field,9.0,Grounded,fennekin-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation6
160,Feraligatr,Water,-----,Ultra-Rare,8 - 15,Any,Any,Swamp,,,,,,,,Natural,Gen 2,,"Monster, Water_1",0.1,Grounded,feraligatr-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
160,Feraligatr,Water,-----,Ultra-Rare,MUST SEE,Any,Any,Swamp,,,,,,,,Underwater,Gen 2,,"Monster, Water_1",0.1,Submerged,feraligatr-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
597,Ferroseed,Grass,Steel,Common,0 - 7,Any,Any,Lush,,,,,,,,Natural,Gen 5,,"Grass, Mineral",9.0,Grounded,ferroseed-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
598,Ferrothorn,Grass,Steel,Common,0 - 7,Any,Any,Lush,,,,,,,,Natural,Gen 5,,"Grass, Mineral",1.0,Grounded,ferrothorn-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
926,Fidough,Fairy,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Urban",Gen 9,,"Field, Mineral",9.0,Grounded,fidough-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
926,Fidough,Fairy,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Village",Gen 9,,"Field, Mineral",9.0,Grounded,fidough-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
963,Finizen,Water,-----,Uncommon,Any,Any,Any,Lukewarm Ocean,,,,,,,,Underwater,Gen 9,,"Field, Water_2",5.8,Submerged,finizen-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
