Dex Number,Pokemon Name,Primary Type,Secondary Type,Rarity,Sky,Time,Weather,Biomes,Anti-Biomes,Structures,Anti-Structures,Base Blocks,Nearby Blocks,Moon Phase,Anti-Moon Phase,Presets,Generation,Labels,Egg Groups,Weight,Context,Spawn ID,Spawn Archive,Species Archive
970,Glimmora,rock,poison,common,Any,Any,Any,Nether/ Quartz,,,,,,,,,Gen 9,,mineral,0.2,grounded,glimmora-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
970,Glimmora,rock,poison,common,Any,Any,Any,"Crystal Canyon, Crystalline Chasm",,,,,,,,,Gen 9,,mineral,1.0,grounded,glimmora-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
472,Gliscor,ground,flying,uncommon,Any,night,Any,Badlands,,,,,,,,"natural, treetop",Gen 4,,bug,0.6,grounded,gliscor-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
472,Gliscor,ground,flying,common,Any,Any,Any,Nether/ Mountain,,,,,,,,natural,Gen 4,,bug,0.2,grounded,gliscor-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
44,Gloom,grass,poison,common,Any,Any,Any,Jungle,,,,,,,,natural,Gen 1,,grass,0.9,grounded,gloom-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
44,Gloom,grass,poison,common,Any,Any,Any,Temperate,,,,,,,,natural,Gen 1,,grass,0.18,grounded,gloom-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
44,Gloom Valencian,grass,poison,common,Any,Any,Any,"Savanna, Tropical Land",,,,,,,,natural,Gen 1,,grass,0.18,grounded,gloom-valencian-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
673,Gogoat,grass,,uncommon,MUST SEE,Any,Any,Hills,,,,,,,,,Gen 6,,field,3.8,grounded,gogoat-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
42,Golbat,poison,flying,common,Any,night,Clear,"Forest, Swamp","Spooky, Freezing",,,,,,,natural,Gen 1,,flying,0.18,grounded,golbat-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
42,Golbat,poison,flying,common,Any,Any,Any,"Forest, Swamp","Spooky, Freezing",,,,,,,natural,Gen 1,,flying,0.18,grounded,golbat-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
42,Golbat,poison,flying,common,Any,Any,Any,Overworld,"Deep Dark, Forest, Swamp",,,,,,,natural,Gen 1,,flying,0.9,grounded,golbat-4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
42,Golbat,poison,flying,uncommon,CANNOT SEE,Any,Any,Overworld,"Deep Dark, Forest, Swamp",,,,,,,derelict,Gen 1,,flying,0.9,grounded,golbat-5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
42,Golbat,poison,flying,common,Any,Any,Clear,Spooky,,,,,,,,natural,Gen 1,,flying,0.9,grounded,golbat-6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
42,Golbat,poison,flying,uncommon,Any,Any,Any,Deep Dark,,,,,,,,natural,Gen 1,,flying,0.9,grounded,golbat-8,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
118,Goldeen,water,,common,MUST SEE,Any,Any,,,,,,,,,"river, underwater",Gen 1,,water_2,9.0,submerged,goldeen-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
55,Golduck,water,,common,Any,Any,Any,,,,,,,,,"natural, freshwater",Gen 1,,"water_1, field",0.6,grounded,golduck-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
55,Golduck,water,,common,MUST SEE,Any,Any,,,,,,,,,"freshwater, underwater",Gen 1,,"water_1, field",0.6,submerged,golduck-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
76,Golem,rock,ground,common,Any,Any,Any,Mountain,,,,,,,,"natural, wild",Gen 1,Kanto Regional,mineral,0.1,grounded,golem-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
76,Golem,rock,ground,common,Any,Any,Any,Overworld,Deep Dark,,,,,,,natural,Gen 1,Kanto Regional,mineral,0.1,grounded,golem-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
622,Golett,ground,ghost,uncommon,Any,Any,Any,Deep Dark,,,,,,,,ancient_city,Gen 5,,mineral,90.0,grounded,golett-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
622,Golett,ground,ghost,rare,Any,Any,Any,Overworld,,,,,,,,"natural, ruins",Gen 5,,mineral,18.0,grounded,golett-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
622,Golett,ground,ghost,common,Any,Any,Any,Overworld,,,,,,,,trail_ruins,Gen 5,,mineral,18.0,grounded,golett-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
622,Golett,ground,ghost,common,Any,Any,Any,Desert,,,,,,,,"natural, desert_pyramid",Gen 5,,mineral,18.0,grounded,golett-4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
622,Golett,ground,ghost,common,Any,Any,Any,Jungle,,,,,,,,"natural, jungle_pyramid",Gen 5,,mineral,18.0,grounded,golett-5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
622,Golett,ground,ghost,common,Any,Any,Any,Howling Constructs,,,Sempiternal Sanctums,,,,,,Gen 5,,mineral,5.4,grounded,golett-6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
768,Golisopod,bug,water,uncommon,Any,Any,Any,Coast,,,,,,,,"natural, wild",Gen 7,,"bug, water_3",1.0,grounded,golisopod-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
768,Golisopod,bug,water,uncommon,Any,Any,Any,Overworld,Deep Dark,,,,Water,,,natural,Gen 7,,"bug, water_3",1.0,grounded,golisopod-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
768,Golisopod,bug,water,uncommon,Any,Any,Any,Overworld,Deep Dark,,,,,,,underwater,Gen 7,,"bug, water_3",1.0,seafloor,golisopod-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
623,Golurk,ground,ghost,uncommon,Any,Any,Any,Deep Dark,,,,,,,,ancient_city,Gen 5,,mineral,10.0,grounded,golurk-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
623,Golurk,ground,ghost,rare,Any,Any,Any,Overworld,,,,,,,,"natural, ruins",Gen 5,,mineral,2.0,grounded,golurk-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
623,Golurk,ground,ghost,common,Any,Any,Any,Overworld,,,,,,,,trail_ruins,Gen 5,,mineral,2.0,grounded,golurk-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
623,Golurk,ground,ghost,common,Any,Any,Any,Desert,,,,,,,,"natural, desert_pyramid",Gen 5,,mineral,2.0,grounded,golurk-4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
623,Golurk,ground,ghost,common,Any,Any,Any,Jungle,,,,,,,,"natural, jungle_pyramid",Gen 5,,mineral,2.0,grounded,golurk-5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
623,Golurk,ground,ghost,common,Any,Any,Any,Howling Constructs,,,Sempiternal Sanctums,,,,,,Gen 5,,mineral,0.6,grounded,golurk-6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
706,Goodra,dragon,,rare,Any,Any,Rain,Swamp,,,,,,,,"natural, wild",Gen 6,"Pseudo Legendary, Kalos Regional",dragon,0.1,grounded,goodra-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
706,Goodra,dragon,,ultra-rare,Any,Any,Clear,Swamp,,,,,,,,"natural, wild",Gen 6,"Pseudo Legendary, Kalos Regional",dragon,0.1,grounded,goodra-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
706,Goodra Hisuian,steel,dragon,rare,Any,Any,Any,"Dripstone, Lush",,,,,,,,natural,Gen 6,"Pseudo Legendary, Kalos Regional",dragon,0.1,grounded,goodra-hisuian-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
706,Goodra Hisuian,steel,dragon,ultra-rare,Any,Any,Any,Overworld,,,,,Water,,,natural,Gen 6,"Pseudo Legendary, Kalos Regional",dragon,0.1,grounded,goodra-hisuian-4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
704,Goomy,dragon,,rare,Any,Any,Rain,Swamp,,,,,,,,"natural, wild",Gen 6,,dragon,9.0,grounded,goomy-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
704,Goomy,dragon,,ultra-rare,Any,Any,Clear,Swamp,,,,,,,,"natural, wild",Gen 6,,dragon,9.0,grounded,goomy-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
704,Goomy Region_Bias=Hisui,dragon,,rare,Any,Any,Any,"Dripstone, Lush",,,,,,,,natural,Gen 6,,dragon,9.0,grounded,goomy-hisui-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
704,Goomy Region_Bias=Hisui,dragon,,ultra-rare,Any,Any,Any,Overworld,,,,,Water,,,natural,Gen 6,,dragon,9.0,grounded,goomy-hisui-4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
368,Gorebyss,water,,uncommon,MUST SEE,Any,Any,Deep Ocean,,,,,,,,underwater,Gen 3,,water_1,0.5,submerged,gorebyss-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
368,Gorebyss,water,,rare,MUST SEE,Any,Any,Warm Ocean,,,,,,,,underwater,Gen 3,,water_1,0.5,submerged,gorebyss-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
829,Gossifleur,grass,,common,Any,Any,Clear,Floral,,,,,,,,natural,Gen 8,,grass,9.0,grounded,gossifleur-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
829,Gossifleur,grass,,common,Any,Any,Clear,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 8,,grass,9.0,grounded,gossifleur-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
574,Gothita,psychic,,uncommon,MUST SEE,Any,Any,Spooky,,,,,,,,natural,Gen 5,,human_like,5.0,grounded,gothita-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
574,Gothita,psychic,,uncommon,CANNOT SEE,Any,Any,Magical,,,,,,,,mansion,Gen 5,,human_like,8,grounded,gothita-2,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
576,Gothitelle,psychic,,ultra-rare,MUST SEE,Any,Any,Spooky,,,,,,,,natural,Gen 5,,human_like,6.0,grounded,gothitelle-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
575,Gothorita,psychic,,rare,MUST SEE,Any,Any,Spooky,,,,,,,,natural,Gen 5,,human_like,5.0,grounded,gothorita-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
711,Gourgeist,ghost,grass,common,Any,night,Any,Overworld,,,,,"Pumpkin, Carved Pumpkin",,,natural,Gen 6,,amorphous,0.6,grounded,gourgeist-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
711,Gourgeist,ghost,grass,uncommon,Any,Any,Any,Nether/ Overgrowth,,,,,,,,natural,Gen 6,,amorphous,1.0,grounded,gourgeist-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
945,Grafaiai,poison,normal,common,Any,night,Any,"Jungle, Tropical Land",,,,,,,,"natural, treetop, wild",Gen 9,,field,0.2,grounded,grafaiai-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
210,Granbull,fairy,,common,Any,Any,Any,Overworld,Freezing,,,,,,,"natural, urban",Gen 2,,"field, fairy",0.6,grounded,granbull-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
210,Granbull,fairy,,common,Any,Any,Any,Overworld,Freezing,,,,,,,"natural, village",Gen 2,,"field, fairy",0.6,grounded,granbull-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
210,Granbull,fairy,,common,CANNOT SEE,Any,Any,Overworld,,,,,,,,mansion,Gen 2,,"field, fairy",0.6,grounded,granbull-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
75,Graveler,rock,ground,common,Any,Any,Any,Mountain,,,,,,,,"natural, wild",Gen 1,Kanto Regional,mineral,0.9,grounded,graveler-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
75,Graveler,rock,ground,common,Any,Any,Any,Overworld,Deep Dark,,,,,,,natural,Gen 1,Kanto Regional,mineral,0.9,grounded,graveler-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
971,Greavard,ghost,,rare,MUST SEE,night,Any,Magical,,,,,,,,natural,Gen 9,,field,10,grounded,greavard-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
658,Greninja,water,dark,ultra-rare,Any,Any,Any,,,,,,,,,"natural, freshwater",Gen 6,,water_1,0.1,grounded,greninja-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
658,Greninja,water,dark,ultra-rare,MUST SEE,Any,Any,,,,,,,,,"freshwater, underwater",Gen 6,,water_1,0.1,submerged,greninja-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
88,Grimer,poison,,uncommon,Any,Any,Any,Swamp,,,,,,,,water_surface,Gen 1,Kanto Regional,amorphous,1.8,surface,grimer-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
88,Grimer,poison,,uncommon,Any,Any,Any,Overworld,,,,,,,,"water_surface, urban",Gen 1,Kanto Regional,amorphous,5.4,surface,grimer-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
88,Grimer,poison,,uncommon,Any,Any,Any,Overworld,,,,,,,,"water_surface, village",Gen 1,Kanto Regional,amorphous,5.4,surface,grimer-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
88,Grimer,poison,,common,Any,Any,Any,Nether/ Toxic,,,,,,,,natural,Gen 1,Kanto Regional,amorphous,9.0,grounded,grimer-4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
861,Grimmsnarl,dark,fairy,common,Any,Any,Any,Magical,,,,,,,,"natural, wild",Gen 8,,"fairy, human_like",0.06,grounded,grimmsnarl-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
861,Grimmsnarl,dark,fairy,common,Any,Any,Any,"Nether/ Forest, Nether/ Warped",Nether/ Desert,,,,,,,"natural, wild",Gen 8,,"fairy, human_like",0.06,grounded,grimmsnarl-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
810,Grookey,grass,,ultra-rare,Any,Any,Any,"Jungle, Tropical Land",,,,,,,,"natural, treetop",Gen 8,,"field, grass",9.0,grounded,grookey-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
388,Grotle,grass,,ultra-rare,Any,Any,Any,Forest,Spooky,,,,,,,natural,Gen 4,,"monster, grass",0.9,grounded,grotle-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
383,Groudon,ground,,ultra-rare,Any,Any,Clear,"Badlands, Savanna",,,,,,,,natural,Gen 3,Legendary,undiscovered,0.5,grounded,groudon-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
253,Grovyle,grass,,ultra-rare,Any,Any,Any,Jungle,,,,,,,,"natural, treetop",Gen 3,,"monster, dragon",0.9,grounded,grovyle-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
58,Growlithe,fire,,common,Any,Any,Any,Overworld,Desert,,,,,,,"natural, urban",Gen 1,Kanto Regional,field,5.4,grounded,growlithe-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
58,Growlithe,fire,,common,Any,Any,Any,Overworld,Desert,,,,,,,"natural, village",Gen 1,Kanto Regional,field,5.4,grounded,growlithe-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
735,Gumshoos,normal,,uncommon,MUST SEE,Any,Any,Plains,,,,,,,,,Gen 7,,field,2,grounded,gumshoos-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
533,Gurdurr,fighting,,common,Any,Any,Any,Overworld,"Sandy, Tundra",,,,,,,"natural, urban",Gen 5,,human_like,0.18,grounded,gurdurr-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
533,Gurdurr,fighting,,common,Any,Any,Any,Overworld,"Sandy, Tundra",,,,,,,"natural, village",Gen 5,,human_like,0.18,grounded,gurdurr-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
799,Guzzlord,dark,dragon,rare,Any,Any,Any,End,,,,,,,,natural,Gen 7,Ultra Beast,undiscovered,0.6,grounded,guzzlord-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
130,Gyarados,water,flying,common,MUST SEE,Any,Any,Freshwater,,,,,,,,"freshwater, underwater",Gen 1,,"water_2, dragon",0.1,submerged,gyarados-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
130,Gyarados,water,flying,uncommon,Any,Any,Any,Freshwater,,,,,,,,"freshwater, water_surface",Gen 1,,"water_2, dragon",0.2,surface,gyarados-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
130,Gyarados,water,flying,common,MUST SEE,Any,Any,Ocean,,,,,,,,underwater,Gen 1,,"water_2, dragon",0.1,submerged,gyarados-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
130,Gyarados,water,flying,uncommon,Any,Any,Any,Ocean,,,,,,,,water_surface,Gen 1,,"water_2, dragon",0.2,surface,gyarados-4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
783,Hakamoo,dragon,fighting,ultra-rare,Any,Any,Any,Jungle,,,,,,,,"natural, wild",Gen 7,,dragon,0.9,grounded,hakamoo-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
783,Hakamoo,dragon,fighting,rare,Any,Any,Any,Tropical Land,,,,,,,,"natural, wild",Gen 7,,dragon,0.9,grounded,hakamoo-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
440,Happiny,normal,,rare,Any,Any,Any,Overworld,,,,,,,,"natural, urban",Gen 4,Baby,undiscovered,9.0,grounded,happiny-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
440,Happiny,normal,,rare,Any,Any,Any,Overworld,,,,,,,,"natural, village",Gen 4,Baby,undiscovered,9.0,grounded,happiny-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
297,Hariyama,fighting,,common,Any,Any,Any,Mountain,,,,,,,,natural,Gen 3,,human_like,0.2,grounded,hariyama-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
93,Haunter,ghost,poison,common,Any,Any,Any,Overworld,Deep Dark,,,,,,,natural,Gen 1,,amorphous,0.9,grounded,haunter-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
93,Haunter,ghost,poison,uncommon,CANNOT SEE,Any,Any,Overworld,Deep Dark,,,,,,,derelict,Gen 1,,amorphous,0.54,grounded,haunter-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
93,Haunter,ghost,poison,common,Any,Any,Any,Spooky,,,,,,,,natural,Gen 1,,amorphous,0.9,grounded,haunter-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
93,Haunter,ghost,poison,common,Any,Any,Any,Nether,,,,,,,,natural,Gen 1,,amorphous,0.9,grounded,haunter-4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
701,Hawlucha,fighting,flying,rare,MUST SEE,Any,Any,Mountain,,,,,,,,natural,Gen 6,,"flying, human_like",5.0,grounded,hawlucha-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
612,Haxorus,dragon,,rare,MUST SEE,Any,Any,"Mountain, Highlands",,,,,,,,,Gen 5,,"monster, dragon",1,grounded,haxorus-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
631,Heatmor,fire,,uncommon,Any,Any,Any,"Badlands, Hills",,,,,,,,"natural, wild",Gen 5,,field,6.0,grounded,heatmor-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
631,Heatmor,fire,,common,Any,Any,Any,Nether/ Mountain,,,,,,,,"natural, wild",Gen 5,,field,2.0,grounded,heatmor-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
214,Heracross,bug,fighting,rare,Any,Any,Any,Forest,"Freezing, Spooky",,,,,,,"natural, treetop, wild",Gen 2,,bug,2.0,grounded,heracross-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
214,Heracross,bug,fighting,uncommon,Any,Any,Any,"Jungle, Tropical Land",,,,,,,,"natural, treetop, wild",Gen 2,,bug,2.0,grounded,heracross-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
214,Heracross,bug,fighting,uncommon,Any,Any,Any,Crystal Canyon,,,Sempiternal Sanctums,,,,,,Gen 2,,bug,10.0,grounded,heracross-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
507,Herdier,normal,,common,Any,Any,Any,Overworld,Desert,,,,,,,"natural, urban",Gen 5,,field,0.54,grounded,herdier-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
507,Herdier,normal,,common,Any,Any,Any,Overworld,Desert,,,,,,,"natural, village",Gen 5,,field,0.54,grounded,herdier-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
449,Hippopotas,ground,,common,Any,Any,Any,Desert,,,,,,,,"natural, wild",Gen 4,,field,1.8,grounded,hippopotas-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
450,Hippowdon,ground,,common,Any,Any,Any,Desert,,,,,,,,"natural, wild",Gen 4,,field,0.2,grounded,hippowdon-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
107,Hitmonchan,fighting,,uncommon,Any,Any,Any,Hills,,,,,,,,natural,Gen 1,,human_like,0.2,grounded,hitmonchan-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
106,Hitmonlee,fighting,,uncommon,Any,Any,Any,Hills,,,,,,,,natural,Gen 1,,human_like,0.2,grounded,hitmonlee-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
237,Hitmontop,fighting,,uncommon,Any,Any,Any,Hills,,,,,,,,natural,Gen 2,,human_like,0.2,grounded,hitmontop-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
430,Honchkrow,dark,flying,common,Any,Any,Any,Spooky,,,,,,,,"natural, treetop",Gen 4,,flying,1.0,grounded,honchkrow-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
430,Honchkrow,dark,flying,common,Any,night,Any,"Swamp, Taiga",,,,,,,,"natural, treetop",Gen 4,,flying,0.6,grounded,honchkrow-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
430,Honchkrow,dark,flying,common,Any,night,Any,Sky,,,,,,,,"natural, treetop",Gen 4,,flying,1.0,grounded,honchkrow-5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
679,Honedge,steel,ghost,uncommon,Any,Any,Any,Nether,,,,,,,,"natural, nether_structures",Gen 6,,mineral,90.0,grounded,honedge-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
679,Honedge,steel,ghost,common,Any,Any,Any,Overworld,,,,,,,,ruins,Gen 6,,mineral,18.0,grounded,honedge-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
