Dex Number,Pokemon Name,Primary Type,Secondary Type,Rarity,Sky,Time,Weather,Spawn ID,Biomes,Anti-Biomes,Structures,Anti-Structures,Base Blocks,Nearby Blocks,Moon Phase,Anti-Moon Phase,Presets,Egg Groups,Weight,Context,Spawn Archive,Species Archive
657,Frogadier,water,,ultra-rare,Any,Any,Any,frogadier-1,,,,,,,,,"natural, freshwater",water_1,0.9,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
657,Frogadier,water,,ultra-rare,MUST SEE,Any,Any,frogadier-2,,,,,,,,,"freshwater, underwater",water_1,0.9,submerged,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
478,Froslass,ice,ghost,rare,Any,Any,Any,froslass-1,Freezing,,,,,,,,natural,"fairy, mineral",5.0,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
873,Frosmoth,ice,bug,common,Any,Any,Any,frosmoth-1,Freezing,,,,,,,,natural,bug,1.0,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
909,Fuecoco,fire,,ultra-rare,Any,Any,Any,fuecoco-1,Badlands,,,,,,,,natural,field,9.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
909,Fuecoco,fire,,ultra-rare,Any,Any,Any,fuecoco-2,Nether/ Wasteland,,,,,,,,natural,field,9.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
162,Furret,normal,,common,Any,Any,Any,furret-1,"Taiga, Temperate, Tundra",,,,,,,,natural,field,1.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
444,Gabite,dragon,ground,rare,Any,Any,Any,gabite-1,Mountain,,,,,,,,"natural, wild","monster, dragon",0.54,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
444,Gabite,dragon,ground,ultra-rare,Any,Any,Any,gabite-2,Overworld,"Deep Dark, Mountain",,,,,,,natural,"monster, dragon",0.9,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
475,Gallade,psychic,fighting,rare,Any,Any,Any,gallade-1,"Floral, Magical, Snowy Forest",,,,,,,,natural,"human_like, amorphous",0.05,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
475,Gallade,psychic,fighting,rare,Any,Any,Any,gallade-2,Overworld,,,,,,,,"natural, urban","human_like, amorphous",0.01,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
475,Gallade,psychic,fighting,rare,Any,Any,Any,gallade-3,Overworld,,,,,,,,"natural, village","human_like, amorphous",0.01,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
475,Gallade,psychic,fighting,common,CANNOT SEE,Any,Any,gallade-4,Overworld,,,,,,,,mansion,"human_like, amorphous",0.01,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
596,Galvantula,bug,electric,common,Any,Any,Any,galvantula-1,"Badlands, Jungle, Savanna",,,,,,,,natural,bug,0.6,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
596,Galvantula,bug,electric,common,Any,Any,Any,galvantula-2,Overworld,Deep Dark,,,,,,,natural,bug,0.6,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
596,Galvantula,bug,electric,common,Any,Any,Any,galvantula-3,,,,,,,,,"webs, natural",bug,1.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
445,Garchomp,dragon,ground,rare,Any,Any,Any,garchomp-1,Mountain,,,,,,,,"natural, wild","monster, dragon",0.06,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
445,Garchomp,dragon,ground,ultra-rare,Any,Any,Any,garchomp-2,Overworld,"Deep Dark, Mountain",,,,,,,natural,"monster, dragon",0.1,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
282,Gardevoir,psychic,fairy,rare,Any,Any,Any,gardevoir-1,"Floral, Magical, Snowy Forest",,,,,,,,natural,"human_like, amorphous",0.05,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
282,Gardevoir,psychic,fairy,rare,Any,Any,Any,gardevoir-2,Overworld,,,,,,,,"natural, urban","human_like, amorphous",0.01,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
282,Gardevoir,psychic,fairy,rare,Any,Any,Any,gardevoir-3,Overworld,,,,,,,,"natural, village","human_like, amorphous",0.01,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
282,Gardevoir,psychic,fairy,common,CANNOT SEE,Any,Any,gardevoir-4,Overworld,,,,,,,,mansion,"human_like, amorphous",0.01,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
934,Garganacl,rock,,common,Any,Any,Any,garganacl-1,Badlands,,,,,,,,"natural, wild",mineral,0.06,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
934,Garganacl,rock,,common,Any,Any,Any,garganacl-2,,,,,,,,,"salt, natural, wild",mineral,0.1,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
934,Garganacl,rock,,common,Any,Any,Any,garganacl-3,Nether/ Quartz,,,,,,,,,mineral,0.1,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
92,Gastly,ghost,poison,common,Any,Any,Any,gastly-1,Overworld,Deep Dark,,,,,,,natural,amorphous,9.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
92,Gastly,ghost,poison,uncommon,CANNOT SEE,Any,Any,gastly-2,Overworld,Deep Dark,,,,,,,derelict,amorphous,5.4,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
92,Gastly,ghost,poison,common,Any,Any,Any,gastly-3,Spooky,,,,,,,,natural,amorphous,9.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
92,Gastly,ghost,poison,common,Any,Any,Any,gastly-4,Nether,,,,,,,,natural,amorphous,9.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
423,Gastrodon West=True,water,ground,rare,MUST SEE,Any,Any,gastrodon-west,Beach,,,,,,,,,"water_1, amorphous",4,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
649,Genesect,bug,steel,ultra-rare,MUST SEE,Any,Any,genesect-1,"Peak, Mountain",,,,,,,,,undiscovered,5,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
94,Gengar,ghost,poison,common,Any,Any,Any,gengar-1,Overworld,Deep Dark,,,,,,,natural,amorphous,0.1,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
94,Gengar,ghost,poison,uncommon,CANNOT SEE,Any,Any,gengar-2,Overworld,Deep Dark,,,,,,,derelict,amorphous,0.06,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
94,Gengar,ghost,poison,common,Any,Any,Any,gengar-3,Spooky,,,,,,,,natural,amorphous,0.1,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
94,Gengar,ghost,poison,common,Any,Any,Any,gengar-4,Nether,,,,,,,,natural,amorphous,0.1,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
74,Geodude,rock,ground,common,Any,Any,Any,geodude-1,Mountain,,,,,,,,"natural, wild",mineral,9.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
74,Geodude,rock,ground,common,Any,Any,Any,geodude-2,Overworld,Deep Dark,,,,,,,natural,mineral,9.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
443,Gible,dragon,ground,rare,Any,Any,Any,gible-1,Mountain,,,,,,,,"natural, wild","monster, dragon",5.4,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
443,Gible,dragon,ground,ultra-rare,Any,Any,Any,gible-2,Overworld,"Deep Dark, Mountain",,,,,,,natural,"monster, dragon",9.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
526,Gigalith,rock,,common,Any,Any,Any,gigalith-1,Overworld,Deep Dark,,,,,,,natural,mineral,0.1,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
526,Gigalith,rock,,uncommon,Any,Any,Any,gigalith-2,Deep Dark,,,,,,,,natural,mineral,0.1,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
999,Gimmighoul Roaming,ghost,,uncommon,Any,Any,Any,gimmighoul-roaming-1,Overworld,,,,,,,,ruins,undiscovered,100.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
999,Gimmighoul Roaming,ghost,,uncommon,Any,Any,Any,gimmighoul-roaming-2,Overworld,,,,,,,,underground_ruins,undiscovered,100.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
487,Giratina,ghost,dragon,ultra-rare,Any,Any,Any,giratina-1,End,,,,,,,,natural,undiscovered,0.1,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
471,Glaceon,ice,,ultra-rare,Any,Any,Any,glaceon-1,Freezing,,,,,,,,natural,field,1.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
471,Glaceon,ice,,uncommon,Any,Any,Any,glaceon-2,Overworld,,,,,,,,"natural, urban",field,0.025,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
471,Glaceon,ice,,uncommon,Any,Any,Any,glaceon-3,Overworld,,,,,,,,"natural, village",field,0.025,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
471,Glaceon,ice,,uncommon,CANNOT SEE,Any,Any,glaceon-4,Overworld,,,,,,,,mansion,field,0.125,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
362,Glalie,ice,,rare,Any,Any,Any,glalie-1,Freezing,,,,,,,,natural,"fairy, mineral",2.0,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
431,Glameow,normal,,common,MUST SEE,Any,Clear,glameow-1,Overworld,,,,,,,,"natural, village",field,9.0,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
896,Glastrier,ice,,ultra-rare,Any,Any,Any,glastrier-1,Freezing,,,,,,,,natural,undiscovered,1.0,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
207,Gligar,ground,flying,uncommon,Any,Any,Any,gligar-1,Badlands,,,,,,,,"natural, treetop",bug,5.4,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
207,Gligar,ground,flying,common,Any,Any,Any,gligar-2,Nether/ Mountain,,,,,,,,natural,bug,1.8,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
969,Glimmet,rock,poison,common,Any,Any,Any,glimmet-1,Overworld,,,,,,,,"natural, gemstones",mineral,9.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
969,Glimmet,rock,poison,common,Any,Any,Any,glimmet-2,Nether/ Quartz,,,,,,,,,mineral,1.8,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
969,Glimmet,rock,poison,common,Any,Any,Any,glimmet-3,"Crystal Canyon, Crystalline Chasm",,,,,,,,,mineral,9.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
970,Glimmora,rock,poison,common,Any,Any,Any,glimmora-1,Overworld,,,,,,,,"natural, gemstones",mineral,1.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
970,Glimmora,rock,poison,common,Any,Any,Any,glimmora-2,Nether/ Quartz,,,,,,,,,mineral,0.2,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
970,Glimmora,rock,poison,common,Any,Any,Any,glimmora-3,"Crystal Canyon, Crystalline Chasm",,,,,,,,,mineral,1.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
472,Gliscor,ground,flying,uncommon,Any,Any,Any,gliscor-1,Badlands,,,,,,,,"natural, treetop",bug,0.6,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
472,Gliscor,ground,flying,common,Any,Any,Any,gliscor-2,Nether/ Mountain,,,,,,,,natural,bug,0.2,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
44,Gloom,grass,poison,common,Any,Any,Any,gloom-1,Jungle,,,,,,,,natural,grass,0.9,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
44,Gloom,grass,poison,common,Any,Any,Any,gloom-2,Temperate,,,,,,,,natural,grass,0.18,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
44,Gloom Valencian,grass,poison,common,Any,Any,Any,gloom-valencian-3,"Savanna, Tropical Land",,,,,,,,natural,grass,0.18,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
673,Gogoat,grass,,uncommon,MUST SEE,Any,Any,gogoat-1,Hills,,,,,,,,,field,3.8,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
42,Golbat,poison,flying,common,Any,Any,Clear,golbat-1,"Forest, Swamp","Spooky, Freezing",,,,,,,natural,flying,0.18,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
42,Golbat,poison,flying,common,Any,Any,Any,golbat-3,"Forest, Swamp","Spooky, Freezing",,,,,,,natural,flying,0.18,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
42,Golbat,poison,flying,common,Any,Any,Any,golbat-4,Overworld,"Deep Dark, Forest, Swamp",,,,,,,natural,flying,0.9,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
42,Golbat,poison,flying,uncommon,CANNOT SEE,Any,Any,golbat-5,Overworld,"Deep Dark, Forest, Swamp",,,,,,,derelict,flying,0.9,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
42,Golbat,poison,flying,common,Any,Any,Clear,golbat-6,Spooky,,,,,,,,natural,flying,0.9,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
42,Golbat,poison,flying,uncommon,Any,Any,Any,golbat-8,Deep Dark,,,,,,,,natural,flying,0.9,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
118,Goldeen,water,,common,MUST SEE,Any,Any,goldeen-1,,,,,,,,,"river, underwater",water_2,9.0,submerged,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
55,Golduck,water,,common,Any,Any,Any,golduck-1,,,,,,,,,"natural, freshwater","water_1, field",0.6,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
55,Golduck,water,,common,MUST SEE,Any,Any,golduck-2,,,,,,,,,"freshwater, underwater","water_1, field",0.6,submerged,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
76,Golem,rock,ground,common,Any,Any,Any,golem-1,Mountain,,,,,,,,"natural, wild",mineral,0.1,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
76,Golem,rock,ground,common,Any,Any,Any,golem-2,Overworld,Deep Dark,,,,,,,natural,mineral,0.1,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
622,Golett,ground,ghost,uncommon,Any,Any,Any,golett-1,Deep Dark,,,,,,,,ancient_city,mineral,90.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
622,Golett,ground,ghost,rare,Any,Any,Any,golett-2,Overworld,,,,,,,,"natural, ruins",mineral,18.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
622,Golett,ground,ghost,common,Any,Any,Any,golett-3,Overworld,,,,,,,,trail_ruins,mineral,18.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
622,Golett,ground,ghost,common,Any,Any,Any,golett-4,Desert,,,,,,,,"natural, desert_pyramid",mineral,18.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
622,Golett,ground,ghost,common,Any,Any,Any,golett-5,Jungle,,,,,,,,"natural, jungle_pyramid",mineral,18.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
622,Golett,ground,ghost,common,Any,Any,Any,golett-6,Howling Constructs,,,Sempiternal Sanctums,,,,,,mineral,5.4,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
768,Golisopod,bug,water,uncommon,Any,Any,Any,golisopod-1,Coast,,,,,,,,"natural, wild","bug, water_3",1.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
768,Golisopod,bug,water,uncommon,Any,Any,Any,golisopod-2,Overworld,Deep Dark,,,,Water,,,natural,"bug, water_3",1.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
768,Golisopod,bug,water,uncommon,Any,Any,Any,golisopod-3,Overworld,Deep Dark,,,,,,,underwater,"bug, water_3",1.0,seafloor,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
623,Golurk,ground,ghost,uncommon,Any,Any,Any,golurk-1,Deep Dark,,,,,,,,ancient_city,mineral,10.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
623,Golurk,ground,ghost,rare,Any,Any,Any,golurk-2,Overworld,,,,,,,,"natural, ruins",mineral,2.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
623,Golurk,ground,ghost,common,Any,Any,Any,golurk-3,Overworld,,,,,,,,trail_ruins,mineral,2.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
623,Golurk,ground,ghost,common,Any,Any,Any,golurk-4,Desert,,,,,,,,"natural, desert_pyramid",mineral,2.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
623,Golurk,ground,ghost,common,Any,Any,Any,golurk-5,Jungle,,,,,,,,"natural, jungle_pyramid",mineral,2.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
623,Golurk,ground,ghost,common,Any,Any,Any,golurk-6,Howling Constructs,,,Sempiternal Sanctums,,,,,,mineral,0.6,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
706,Goodra,dragon,,rare,Any,Any,Rain,goodra-1,Swamp,,,,,,,,"natural, wild",dragon,0.1,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
706,Goodra,dragon,,ultra-rare,Any,Any,Clear,goodra-2,Swamp,,,,,,,,"natural, wild",dragon,0.1,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
706,Goodra Hisuian,steel,dragon,rare,Any,Any,Any,goodra-hisuian-3,"Dripstone, Lush",,,,,,,,natural,dragon,0.1,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
706,Goodra Hisuian,steel,dragon,ultra-rare,Any,Any,Any,goodra-hisuian-4,Overworld,,,,,Water,,,natural,dragon,0.1,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
704,Goomy,dragon,,rare,Any,Any,Rain,goomy-1,Swamp,,,,,,,,"natural, wild",dragon,9.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
704,Goomy,dragon,,ultra-rare,Any,Any,Clear,goomy-2,Swamp,,,,,,,,"natural, wild",dragon,9.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
704,Goomy Region_Bias=Hisui,dragon,,rare,Any,Any,Any,goomy-hisui-3,"Dripstone, Lush",,,,,,,,natural,dragon,9.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
704,Goomy Region_Bias=Hisui,dragon,,ultra-rare,Any,Any,Any,goomy-hisui-4,Overworld,,,,,Water,,,natural,dragon,9.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
368,Gorebyss,water,,uncommon,MUST SEE,Any,Any,gorebyss-1,Deep Ocean,,,,,,,,underwater,water_1,0.5,submerged,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
368,Gorebyss,water,,rare,MUST SEE,Any,Any,gorebyss-2,Warm Ocean,,,,,,,,underwater,water_1,0.5,submerged,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
829,Gossifleur,grass,,common,Any,Any,Clear,gossifleur-1,Floral,,,,,,,,natural,grass,9.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
829,Gossifleur,grass,,common,Any,Any,Clear,gossifleur-2,Floral Meadow,,,Sempiternal Sanctums,,,,,,grass,9.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
574,Gothita,psychic,,uncommon,MUST SEE,Any,Any,gothita-1,Spooky,,,,,,,,natural,human_like,5.0,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
574,Gothita,psychic,,uncommon,CANNOT SEE,Any,Any,gothita-2,Magical,,,,,,,,mansion,human_like,8,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
576,Gothitelle,psychic,,ultra-rare,MUST SEE,Any,Any,gothitelle-1,Spooky,,,,,,,,natural,human_like,6.0,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
575,Gothorita,psychic,,rare,MUST SEE,Any,Any,gothorita-1,Spooky,,,,,,,,natural,human_like,5.0,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
711,Gourgeist,ghost,grass,common,Any,Any,Any,gourgeist-1,Overworld,,,,,"Pumpkin, Carved Pumpkin",,,natural,amorphous,0.6,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
711,Gourgeist,ghost,grass,uncommon,Any,Any,Any,gourgeist-2,Nether/ Overgrowth,,,,,,,,natural,amorphous,1.0,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
945,Grafaiai,poison,normal,common,Any,Any,Any,grafaiai-1,"Jungle, Tropical Land",,,,,,,,"natural, treetop, wild",field,0.2,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
210,Granbull,fairy,,common,Any,Any,Any,granbull-1,Overworld,Freezing,,,,,,,"natural, urban","field, fairy",0.6,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
210,Granbull,fairy,,common,Any,Any,Any,granbull-2,Overworld,Freezing,,,,,,,"natural, village","field, fairy",0.6,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
210,Granbull,fairy,,common,CANNOT SEE,Any,Any,granbull-3,Overworld,,,,,,,,mansion,"field, fairy",0.6,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
75,Graveler,rock,ground,common,Any,Any,Any,graveler-1,Mountain,,,,,,,,"natural, wild",mineral,0.9,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
75,Graveler,rock,ground,common,Any,Any,Any,graveler-2,Overworld,Deep Dark,,,,,,,natural,mineral,0.9,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
971,Greavard,ghost,,rare,MUST SEE,Any,Any,greavard-1,Magical,,,,,,,,natural,field,10,grounded,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
658,Greninja,water,dark,ultra-rare,Any,Any,Any,greninja-1,,,,,,,,,"natural, freshwater",water_1,0.1,grounded,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
