Dex Number,Pokemon Name,Primary Type,Secondary Type,Rarity,Sky,Time,Weather,Biomes,Anti-Biomes,Structures,Anti-Structures,Base Blocks,Nearby Blocks,Moon Phase,Anti-Moon Phase,Presets,Generation,Labels,Egg Groups,Weight,Context,Spawn ID,Species Archive,Original Spawn Archive,Original Species Archive
890,Eternatus,Poison,Dragon,Ultra-Rare,Any,Any,Any,End,,,,,,,,"Natural, Wild",Gen 8,Legendary,Undiscovered,1.0,Grounded,eternatus-1,generation8,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
530,Excadrill,Ground,Steel,Common,CANNOT SEE,Any,Any,Overworld,Abyss,,,,,,,,Gen 5,,Field,0.91,Grounded,excadrill-1,generation5,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
102,Exeggcute,Grass,Psychic,Common,8 - 15,Any,Any,Jungle,,,,,,,,Natural,Gen 1,,Grass,1.8,Grounded,exeggcute-1,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
102,Exeggcute Region_Bias=Alola,Grass,Psychic,Uncommon,8 - 15,Any,Any,"Beach, Tropical Island",Freezing,,,,,,,Natural,Gen 1,,Grass,9.0,Grounded,exeggcute-alola-2,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
103,Exeggutor,Grass,Psychic,Common,8 - 15,Any,Any,Jungle,,,,,,,,Natural,Gen 1,Kanto Regional,Grass,0.2,Grounded,exeggutor-1,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
103,Exeggutor Alolan,Grass,Dragon,Uncommon,8 - 15,Any,Any,"Beach, Tropical Island",Freezing,,,,,,,Natural,Gen 1,Kanto Regional,Grass,1.0,Grounded,exeggutor-alolan-2,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
295,Exploud,Normal,-----,Uncommon,0 - 7,Any,Any,Deep Dark,,,,,,,,Natural,Gen 3,,"Monster, Field",0.1,Grounded,exploud-1,generation3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
295,Exploud,Normal,-----,Common,0 - 7,Any,Any,Overworld,Deep Dark,,,,,,,Natural,Gen 3,,"Monster, Field",0.02,Grounded,exploud-2,generation3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
870,Falinks,Fighting,-----,Uncommon,8 - 15,Any,Any,Badlands,,,,,,,,Natural,Gen 8,,"Fairy, Mineral",2.0,Grounded,falinks-1,generation8,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
870,Falinks,Fighting,-----,Uncommon,Any,Any,Any,Nether,,,,,,,,"Natural, Nether_Structures",Gen 8,,"Fairy, Mineral",100.0,Grounded,falinks-2,generation8,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
83,Farfetchd,Normal,Flying,Common,8 - 15,Any,Any,Overworld,,,,,Medicinal Leek,,,"Natural, Treetop, Wild",Gen 1,Kanto Regional,"Flying, Field",10.0,Grounded,farfetchd-1,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
83,Farfetchd Galarian,Fighting,-----,Rare,8 - 15,Any,Any,Forest,,,,,,,,"Natural, Wild",Gen 1,Kanto Regional,"Flying, Field",9.0,Grounded,farfetchd-galarian-2,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
22,Fearow,Normal,Flying,Common,8 - 15,Day,Any,"Badlands, Savanna, Sky",,,,,,,,"Natural, Treetop",Gen 1,,Flying,1.0,Grounded,fearow-1,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
349,Feebas,Water,-----,Rare,MUST SEE,Any,Any,,,,,,,,,"Freshwater, Underwater",Gen 3,,"Water_1, Dragon",5,Submerged,feebas-1,generation3,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
653,Fennekin,Fire,-----,Ultra-Rare,8 - 15,Any,Any,Desert,,,,,,,,Natural,Gen 6,,Field,9.0,Grounded,fennekin-1,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
160,Feraligatr,Water,-----,Ultra-Rare,8 - 15,Any,Any,Swamp,,,,,,,,Natural,Gen 2,,"Monster, Water_1",0.1,Grounded,feraligatr-1,generation2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
160,Feraligatr,Water,-----,Ultra-Rare,MUST SEE,Any,Any,Swamp,,,,,,,,Underwater,Gen 2,,"Monster, Water_1",0.1,Submerged,feraligatr-2,generation2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
597,Ferroseed,Grass,Steel,Common,0 - 7,Any,Any,Lush,,,,,,,,Natural,Gen 5,,"Grass, Mineral",9.0,Grounded,ferroseed-1,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
598,Ferrothorn,Grass,Steel,Common,0 - 7,Any,Any,Lush,,,,,,,,Natural,Gen 5,,"Grass, Mineral",1.0,Grounded,ferrothorn-1,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
926,Fidough,Fairy,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Urban",Gen 9,,"Field, Mineral",9.0,Grounded,fidough-1,generation9,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
926,Fidough,Fairy,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Village",Gen 9,,"Field, Mineral",9.0,Grounded,fidough-2,generation9,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
963,Finizen,Water,-----,Uncommon,Any,Any,Any,Lukewarm Ocean,,,,,,,,Underwater,Gen 9,,"Field, Water_2",5.8,Submerged,finizen-1,generation9,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
963,Finizen,Water,-----,Uncommon,Any,Any,Any,Lukewarm Ocean,,,,,,,,Ocean_Ruins,Gen 9,,"Field, Water_2",5.8,Submerged,finizen-2,generation9,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
180,Flaaffy,Electric,-----,Common,8 - 15,Any,Any,"Highlands, Plains",,,,,,,,Natural,Gen 2,,"Monster, Field",0.9,Grounded,flaaffy-1,generation2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
669,Flabebe Flower=Blue,Fairy,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Blue_Flowers",Gen 6,,Fairy,9.0,Grounded,flabebe-blue-4,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
669,Flabebe Flower=Blue,Fairy,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Fairy,9.0,Grounded,flabebe-blue-7,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
669,Flabebe Flower=Orange,Fairy,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Orange_Flowers",Gen 6,,Fairy,9.0,Grounded,flabebe-orange-3,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
669,Flabebe Flower=Orange,Fairy,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Fairy,9.0,Grounded,flabebe-orange-7,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
669,Flabebe Flower=Pink,Fairy,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Pink_Flowers",Gen 6,,Fairy,9.0,Grounded,flabebe-pink-6,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
669,Flabebe Flower=Pink,Fairy,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Fairy,9.0,Grounded,flabebe-pink-7,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
669,Flabebe Flower=Red,Fairy,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Red_Flowers",Gen 6,,Fairy,9.0,Grounded,flabebe-red-1,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
669,Flabebe Flower=Red,Fairy,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Fairy,9.0,Grounded,flabebe-red-7,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
669,Flabebe Flower=White,Fairy,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, White_Flowers",Gen 6,,Fairy,9.0,Grounded,flabebe-white-5,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
669,Flabebe Flower=White,Fairy,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Fairy,9.0,Grounded,flabebe-white-7,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
669,Flabebe Flower=Yellow,Fairy,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Yellow_Flowers",Gen 6,,Fairy,9.0,Grounded,flabebe-yellow-2,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
669,Flabebe Flower=Yellow,Fairy,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Fairy,9.0,Grounded,flabebe-yellow-7,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
136,Flareon,Fire,-----,Ultra-Rare,8 - 15,Any,Any,Sandy,,,,,,,,Natural,Gen 1,,Field,1.0,Grounded,flareon-1,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
136,Flareon,Fire,-----,Uncommon,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Urban",Gen 1,,Field,0.025,Grounded,flareon-2,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
136,Flareon,Fire,-----,Uncommon,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Village",Gen 1,,Field,0.025,Grounded,flareon-3,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
136,Flareon,Fire,-----,Uncommon,CANNOT SEE,Any,Any,Overworld,,,,,,,,Mansion,Gen 1,,Field,0.125,Grounded,flareon-4,generation1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
662,Fletchinder,Fire,Flying,Common,8 - 15,Day,Any,"Forest, Sky, Taiga",,,,,,,,"Natural, Treetop",Gen 6,,Flying,0.54,Grounded,fletchinder-1,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
662,Fletchinder,Fire,Flying,Common,Any,Any,Any,"Nether: Is Forest, Nether: Is Fungus",Nether: Is Warped,,,,,,,"Natural, Treetop",Gen 6,,Flying,0.54,Grounded,fletchinder-3,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
661,Fletchling,Normal,Flying,Common,8 - 15,Day,Any,"Forest, Sky, Taiga",,,,,,,,"Natural, Treetop",Gen 6,,Flying,5.4,Grounded,fletchling-1,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
661,Fletchling,Normal,Flying,Common,Any,Any,Any,"Nether: Is Forest, Nether: Is Fungus",Nether: Is Warped,,,,,,,"Natural, Treetop",Gen 6,,Flying,5.4,Grounded,fletchling-3,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
955,Flittle,Psychic,-----,Uncommon,8 - 15,Any,Any,Arid,,,,,,,,"Natural, Wild",Gen 9,,Flying,5.4,Grounded,flittle-1,generation9,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
419,Floatzel,Water,-----,Common,8 - 15,Any,Any,Freshwater,,,,,,,,"Natural, Freshwater",Gen 4,,"Water_1, Field",0.2,Grounded,floatzel-1,generation4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
419,Floatzel,Water,-----,Common,MUST SEE,Any,Any,Freshwater,,,,,,,,"Underwater, Freshwater",Gen 4,,"Water_1, Field",0.2,Submerged,floatzel-2,generation4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
419,Floatzel,Water,-----,Uncommon,8 - 15,Any,Any,Freshwater,,,,,,,,"Water_Surface, Freshwater",Gen 4,,"Water_1, Field",0.2,Surface,floatzel-3,generation4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
670,Floette Flower=Blue,Fairy,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Blue_Flowers",Gen 6,,Fairy,0.9,Grounded,floette-blue-4,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
670,Floette Flower=Blue,Fairy,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Fairy,0.9,Grounded,floette-blue-7,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
670,Floette Flower=Orange,Fairy,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Orange_Flowers",Gen 6,,Fairy,0.9,Grounded,floette-orange-3,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
670,Floette Flower=Orange,Fairy,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Fairy,0.9,Grounded,floette-orange-7,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
670,Floette Flower=Pink,Fairy,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Pink_Flowers",Gen 6,,Fairy,0.9,Grounded,floette-pink-6,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
670,Floette Flower=Pink,Fairy,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Fairy,0.9,Grounded,floette-pink-7,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
670,Floette Flower=Red,Fairy,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Red_Flowers",Gen 6,,Fairy,0.9,Grounded,floette-red-1,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
670,Floette Flower=Red,Fairy,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Fairy,0.9,Grounded,floette-red-7,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
670,Floette Flower=White,Fairy,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, White_Flowers",Gen 6,,Fairy,0.9,Grounded,floette-white-5,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
670,Floette Flower=White,Fairy,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Fairy,0.9,Grounded,floette-white-7,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
670,Floette Flower=Yellow,Fairy,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Yellow_Flowers",Gen 6,,Fairy,0.9,Grounded,floette-yellow-2,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
670,Floette Flower=Yellow,Fairy,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Fairy,0.9,Grounded,floette-yellow-7,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
907,Floragato,Grass,-----,Ultra-Rare,8 - 15,Any,Any,"Floral, Magical",,,,,,,,Natural,Gen 9,,"Field, Grass",0.9,Grounded,floragato-1,generation9,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
907,Floragato,Grass,-----,Ultra-Rare,Any,Any,Any,Nether: Is Warped,Nether: Is Desert,,,,,,,Natural,Gen 9,,"Field, Grass",0.9,Grounded,floragato-2,generation9,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
671,Florges Flower=Blue,Fairy,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Blue_Flowers",Gen 6,,Fairy,0.1,Grounded,florges-blue-4,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
671,Florges Flower=Blue,Fairy,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Fairy,0.1,Grounded,florges-blue-7,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
671,Florges Flower=Orange,Fairy,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Orange_Flowers",Gen 6,,Fairy,0.1,Grounded,florges-orange-3,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
671,Florges Flower=Orange,Fairy,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Fairy,0.1,Grounded,florges-orange-7,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
671,Florges Flower=Pink,Fairy,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Pink_Flowers",Gen 6,,Fairy,0.1,Grounded,florges-pink-6,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
671,Florges Flower=Pink,Fairy,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Fairy,0.1,Grounded,florges-pink-7,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
671,Florges Flower=Red,Fairy,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Red_Flowers",Gen 6,,Fairy,0.1,Grounded,florges-red-1,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
671,Florges Flower=Red,Fairy,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Fairy,0.1,Grounded,florges-red-7,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
671,Florges Flower=White,Fairy,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, White_Flowers",Gen 6,,Fairy,0.1,Grounded,florges-white-5,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
671,Florges Flower=White,Fairy,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Fairy,0.1,Grounded,florges-white-7,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
671,Florges Flower=Yellow,Fairy,-----,Common,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Yellow_Flowers",Gen 6,,Fairy,0.1,Grounded,florges-yellow-2,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
671,Florges Flower=Yellow,Fairy,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 6,,Fairy,0.1,Grounded,florges-yellow-7,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
987,Fluttermane,Ghost,Fairy,Ultra-Rare,Any,Any,Any,Spooky,,,,,,,,Natural,Gen 9,Paradox,Undiscovered,3.0,Grounded,fluttermane-1,generation9,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
987,Fluttermane,Ghost,Fairy,Ultra-Rare,Any,Any,Any,Swamp,,,,,,,,Illager_Structures,Gen 9,Paradox,Undiscovered,3.0,Grounded,fluttermane-2,generation9,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
330,Flygon,Ground,Dragon,Rare,8 - 15,Any,Rain,Desert,,,,,,,,"Natural, Wild",Gen 3,,"Bug, Dragon",0.1,Grounded,flygon-1,generation3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
753,Fomantis,Grass,-----,Common,8 - 15,Any,Any,Floral,,,,,,,,"Natural, Wild",Gen 7,,Grass,9.0,Grounded,fomantis-1,generation7,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
753,Fomantis,Grass,-----,Common,8 - 15,Any,Any,"Jungle, Tropical Island",,,,,,,,"Natural, Wild",Gen 7,,Grass,5.4,Grounded,fomantis-2,generation7,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
753,Fomantis,Grass,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 7,,Grass,9.0,Grounded,fomantis-3,generation7,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
590,Foongus,Grass,Poison,Common,MUST SEE,Any,Any,Mushroom,,,,,,,,,Gen 5,,Grass,4.8,Grounded,foongus-1,generation5,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
590,Foongus,Grass,Poison,Common,Any,Any,Any,Toxic Heap,,,,,,,,,Gen 5,,Grass,4.8,Grounded,foongus-2,generation5,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
205,Forretress,Bug,Steel,Common,8 - 15,Any,Any,Taiga,,,,,,,,Natural,Gen 2,,Bug,1.0,Grounded,forretress-1,generation2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
205,Forretress Shulker,Bug,Steel,Uncommon,Any,Any,Any,End,,,,,,,,"Natural, End_City",Gen 2,,Bug,2.0,Grounded,forretress-shulker-2,generation2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
611,Fraxure,Dragon,-----,Rare,MUST SEE,Any,Any,"Mountain, Highlands",,,,,,,,,Gen 5,,"Monster, Dragon",2,Grounded,fraxure-1,generation5,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
996,Frigibax,Dragon,Ice,Rare,MUST SEE,Any,Any,Glacial,,,,,,,,Natural,Gen 9,,"Dragon, Mineral",5.0,Grounded,frigibax-1,generation9,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
592,Frillish,Water,Ghost,Common,Any,Any,Any,Ocean,,,,,,,,Underwater,Gen 5,,Amorphous,5.4,Submerged,frillish-1,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
592,Frillish,Water,Ghost,Uncommon,8 - 15,Day,Any,Ocean,,,,,,,,Water_Surface,Gen 5,,Amorphous,5.4,Surface,frillish-2,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
592,Frillish,Water,Ghost,Uncommon,8 - 15,Night,Any,Ocean,,,,,,,1,Water_Surface,Gen 5,,Amorphous,5.4,Surface,frillish-3,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
592,Frillish,Water,Ghost,Common,8 - 15,Night,Any,Ocean,,,,,,1,,Water_Surface,Gen 5,,Amorphous,5.4,Surface,frillish-4,generation5,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
656,Froakie,Water,-----,Ultra-Rare,8 - 15,Any,Any,,,,,,,,,"Natural, Freshwater",Gen 6,,Water_1,9.0,Grounded,froakie-1,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
656,Froakie,Water,-----,Ultra-Rare,MUST SEE,Any,Any,,,,,,,,,"Freshwater, Underwater",Gen 6,,Water_1,9.0,Submerged,froakie-2,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
657,Frogadier,Water,-----,Ultra-Rare,8 - 15,Any,Any,,,,,,,,,"Natural, Freshwater",Gen 6,,Water_1,0.9,Grounded,frogadier-1,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
657,Frogadier,Water,-----,Ultra-Rare,MUST SEE,Any,Any,,,,,,,,,"Freshwater, Underwater",Gen 6,,Water_1,0.9,Submerged,frogadier-2,generation6,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
478,Froslass,Ice,Ghost,Rare,Any,Twilight,Any,Freezing,,,,,,,,Natural,Gen 4,,"Fairy, Mineral",5.0,Grounded,froslass-1,generation4,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
873,Frosmoth,Ice,Bug,Common,Any,Night,Any,Freezing,,,,,,,,Natural,Gen 8,,Bug,1.0,Grounded,frosmoth-1,generation8,BCG x AllTheMons 1.2.0.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
909,Fuecoco,Fire,-----,Ultra-Rare,8 - 15,Any,Any,Badlands,,,,,,,,Natural,Gen 9,,Field,9.0,Grounded,fuecoco-1,generation9,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
